10101	99991231	23283	GRY
10101	99991231	13713	GSB
10101	99991231	94010	GSG
10101	99991231	14829	GSH
10101	99991231	12991	GSM
10101	99991231	13723	GSO
10101	99991231	03870	GSP
10101	99991231	25322	GST
10101	99991231	14715	GTB
10101	99991231	24143	GTF
10101	99991231	53893	GTR
10101	99991231	53942	GTU
10101	99991231	93007	GUC
10101	99991231	13801	GUN
10101	99991231	23081	GUP
10101	99991231	94833	GUS
10101	99991231	03030	GUY
10101	99991231	53838	GVL
10101	99991231	13926	GVT
10101	99991231	03929	GVW
19700401	99991231	13978	GWO
10101	99991231	03708	GWW
10101	99991231	24051	GXY
10101	99991231	53979	GYB
10101	99991231	63889	GYH
10101	99991231	53967	GYI
10101	99991231	04932	GYL
10101	99991231	03186	GYR
10101	99991231	04807	GYY
19970331	99991231	53820	GZH
10101	99991231	93965	H63
10101	99991231	54850	HAI
10101	99991231	53855	HAO
19710101	19870515	14751	HAR
19570301	19950701	93729	HAT
10101	99991231	13833	HBG
10101	99991231	03709	HBI
10101	99991231	93986	HBR
10101	99991231	12994	HBV
10101	99991231	26521	HCA
10101	99991231	04933	HCD
10101	99991231	04934	HCO
10101	99991231	03908	HDC
10101	99991231	04935	HDE
10101	99991231	94025	HDN
10101	99991231	12962	HDO
10101	99991231	03710	HEF
10101	99991231	53894	HEG
10101	99991231	94038	HEI
10101	99991231	63873	HEY
10101	99991231	03961	HEZ
10101	99991231	14752	HFD
10101	99991231	93747	HFF
10101	99991231	93706	HGR
10101	99991231	93218	HGT
10101	99991231	03980	HGX
10101	99991231	93046	HHF
10101	99991231	22508	HHI
10101	99991231	22538	HHN
10101	99991231	03167	HHR
10101	99991231	94931	HIB
10101	99991231	54728	HIE
10101	99991231	24101	HIF
10101	99991231	94261	HIO
10101	99991231	04998	HJH
10101	99991231	53119	HJO
10101	99991231	53869	HKA
10101	99991231	21505	HKO
10101	99991231	13927	HKS
10101	99991231	03810	HKY
10101	99991231	26552	HLA
10101	99991231	93990	HLC
10101	99991231	14894	HLG
10101	99991231	93204	HLL
10101	99991231	24144	HLN
10101	99991231	03933	HLR
10101	99991231	53895	HLX
10101	99991231	26447	HLY
19461001	19841108	22524	HLY
10101	99991231	23002	HMN
10101	99991231	94187	HMS
10101	99991231	53896	HNB
10101	99991231	53127	HND
10101	99991231	25378	HNH
10101	99991231	22521	HNL
10101	99991231	04936	HNR
19630906	19680515	25323	HNS
19980605	99991231	25323	HNS
10101	99991231	03711	HNZ
10101	99991231	93034	HOB
10101	99991231	22523	HOG
10101	99991231	22528	HOG
10101	99991231	25507	HOM
10101	99991231	14936	HON
10101	99991231	13806	HOP
10101	99991231	03962	HOT
10101	99991231	12918	HOU
10101	99991231	26651	HPB
10101	99991231	94745	HPN
10101	99991231	94225	HQM
10101	99991231	63836	HQU
10101	99991231	53970	HQZ
19990128	99991231	04113	HRI
10101	99991231	03712	HRJ
10101	99991231	12904	HRL
10101	99991231	12996	HRL
10101	99991231	13971	HRO
10101	99991231	26499	HRR
10101	99991231	03852	HRT
10101	99991231	63852	HSA
10101	99991231	53897	HSB
19950701	99991231	93729	HSE
10101	99991231	94949	HSI
10101	99991231	93757	HSP
10101	99991231	12826	HST
10101	99991231	03856	HSV
10101	99991231	94814	HTL
10101	99991231	64761	HTO
10101	99991231	03860	HTS
10101	99991231	63883	HUA
10101	99991231	03868	HUF
10101	99991231	93823	HUF
10101	99991231	14609	HUL
10101	99991231	12927	HUM
10101	99991231	26522	HUS
10101	99991231	13986	HUT
10101	99991231	14758	HVN
10101	99991231	94012	HVR
10101	99991231	93228	HWD
10101	99991231	92809	HWO
10101	99991231	54790	HWV
19950101	99991231	63837	HXD
10101	99991231	94720	HYA
10101	99991231	25376	HYG
10101	99991231	12979	HYI
10101	99991231	94973	HYR
10101	99991231	03968	HYS
20001011	99991231	04829	HYX
10101	99991231	04997	HZX
19981202	99991231	04857	HZY
10101	99991231	26547	HZZ
19731101	19970101	53842	I14
10101	99991231	63884	I16
10101	99991231	03923	IAB
10101	99991231	12859	IAC
10101	99991231	93738	IAD
10101	99991231	04724	IAG
10101	99991231	04738	IAG
10101	99991231	12960	IAH
10101	99991231	24211	IAP
10101	99991231	94073	IBM
10101	99991231	46402	IBN
10101	99991231	04937	ICL
20070705	99991231	94990	ICR
10101	99991231	03928	ICT
10101	99991231	24145	IDA
10101	99991231	64706	IDI
10101	99991231	96401	IEC
10101	99991231	26444	IEM
19970611	99991231	94039	IEN
10101	99991231	53943	IER
10101	99991231	53135	IFP
10101	99991231	25521	IGG
10101	99991231	93167	IGM
10101	99991231	04879	IGQ
10101	99991231	93785	IGX
10101	99991231	04989	IIB
10101	99991231	53898	IIY
10101	99991231	54767	IJD
10101	99991231	53944	IJX
10101	99991231	04880	IKK
10101	99991231	25605	IKO
10101	99991231	25626	IKO
10101	99991231	04938	IKV
10101	99991231	03972	ILE
10101	99991231	13781	ILG
10101	99991231	25506	ILI
10101	99991231	14928	ILL
10101	99991231	13748	ILM
10101	99991231	13841	ILN
10101	99991231	04833	ILX
10101	99991231	24091	IML
10101	99991231	94893	IMT
10101	99991231	93819	IND
20060927	99991231	53972	INJ
10101	99991231	23040	INK
10101	99991231	14918	INL
10101	99991231	46403	INR
10101	99991231	23141	INS
10101	99991231	93807	INT
10101	99991231	23194	INW
10101	99991231	14937	IOW
10101	99991231	53899	IPJ
10101	99991231	03144	IPL
10101	99991231	14778	IPT
10101	99991231	14938	IRK
10101	99991231	54827	IRS
10101	99991231	92813	ISM
10101	99991231	94014	ISN
10101	99991231	93726	ISO
10101	99991231	04781	ISP
10101	99991231	04881	ISQ
10101	99991231	04826	ISW
10101	99991231	94761	ITH
10101	99991231	21504	ITO
10101	99991231	03026	ITR
10101	99991231	23104	IWA
10101	99991231	94926	IWD
19980101	99991231	94623	IWI
10101	99991231	12969	IWS
19780701	99991231	93909	IXD
10101	99991231	93194	IYK
10101	99991231	26443	IYS
19530101	19530430	26445	IYS
10101	99991231	93244	IZA
19980101	99991231	54772	IZG
10101	99991231	24166	JAC
10101	99991231	03940	JAN
10101	99991231	53945	JAS
10101	99991231	13889	JAX
10101	99991231	03953	JBR
10101	99991231	13973	JCT
10101	99991231	03942	JCY
10101	99991231	53978	JDD
10101	99991231	94051	JDN
10101	99991231	03963	JEF
19970301	99991231	04110	JER
10101	99991231	94789	JFK
10101	99991231	03730	JGG
10101	99991231	22552	JHM
10101	99991231	04720	JHW
10101	99991231	63885	JKA
10101	99991231	04939	JKJ
10101	99991231	03889	JKL
10101	99991231	13987	JLN
10101	99991231	04940	JMR
10101	99991231	14919	JMS
10101	99991231	25309	JNU
10101	99991231	03713	JNX
10101	99991231	14834	JOT
10101	99991231	63801	JQF
10101	99991231	22551	JRF
10101	99991231	53971	JSO
10101	99991231	04726	JST
10101	99991231	53946	JSV
10101	99991231	94854	JVL
10101	99991231	96402	JVM
10101	99991231	53947	JWG
19320101	19400430	14880	JWK
20030728	99991231	53966	JWY
10101	99991231	53982	JXI
10101	99991231	14833	JXN
10101	99991231	54906	JYG
10101	99991231	63846	JYL
10101	99991231	04882	JYM
10101	99991231	03714	JYO
10101	99991231	14989	JYR
19770713	19800519	14964	K20
10101	99991231	26502	KAL
10101	99991231	25314	KBE
10101	99991231	03909	KCK
10101	99991231	14912	KDLR
10101	99991231	94136	KGH
10101	99991231	26602	KKA
10101	99991231	26503	KKS
10101	99991231	26652	KLG
10101	99991231	24223	KLS
10101	99991231	21510	KOA
10101	99991231	26614	KOU
10101	99991231	26639	KPC
10101	99991231	03187	KQIS
10101	99991231	03941	KQZK
10101	99991231	26647	KSM
10101	99991231	25325	KTN
10101	99991231	26642	KVL
10101	99991231	63903	L16
10101	99991231	53995	L75
10101	99991231	03013	LAA
10101	99991231	12954	LAB
10101	99991231	14835	LAF
10101	99991231	12883	LAL
10101	99991231	93091	LAM
10101	99991231	14836	LAN
10101	99991231	24022	LAR
10101	99991231	23169	LAS
10101	99991231	03950	LAW
10101	99991231	23174	LAX
10101	99991231	23042	LBB
10101	99991231	93170	LBC
10101	99991231	54735	LBE
10101	99991231	24023	LBF
10101	99991231	23020	LBL
10101	99991231	53963	LBR
10101	99991231	13776	LBT
19880526	99991231	12976	LBX
10101	99991231	54925	LCG
10101	99991231	03937	LCH
10101	99991231	54736	LCI
10101	99991231	13812	LCK
10101	99991231	04883	LDM
10101	99991231	14776	LEB
10101	99991231	94765	LEB
10101	99991231	12819	LEE
10101	99991231	94709	LEW
10101	99991231	93820	LEX
10101	99991231	13702	LFI
10101	99991231	93987	LFK
10101	99991231	13976	LFT
10101	99991231	14732	LGA
10101	99991231	23129	LGB
10101	99991231	03821	LGC
10101	99991231	24148	LGD
10101	99991231	94128	LGU
10101	99991231	53973	LHB
10101	99991231	26491	LHD
10101	99991231	53844	LHQ
10101	99991231	03168	LHU
10101	99991231	03875	LHW
10101	99991231	23067	LHX
10101	99991231	03731	LHZ
10101	99991231	93010	LIC
10101	99991231	22536	LIH
10101	99991231	13963	LIT
10101	99991231	26428	LIV
19940125	99991231	53813	LIX
10101	99991231	14623	LIZ
10101	99991231	04941	LJF
19810522	19880526	12976	LJN
10101	99991231	03715	LKU
10101	99991231	94285	LKV
19981008	99991231	04114	LLJ
10101	99991231	53919	LLQ
10101	99991231	94236	LMT
10101	99991231	53975	LNC
10101	99991231	24021	LND
10101	99991231	27512	LNI
10101	99991231	14904	LNK
10101	99991231	14939	LNK
10101	99991231	14886	LNL
10101	99991231	04809	LNN
10101	99991231	63802	LNP
10101	99991231	14921	LNR
10101	99991231	54737	LNS
19841108	20080901	22524	LNY
20091022	99991231	22524	LNY
10101	99991231	24172	LOL
10101	99991231	64752	LOM
10101	99991231	53861	LOR
10101	99991231	04831	LOT
10101	99991231	13810	LOU
10101	99991231	03849	LOZ
10101	99991231	23243	LPC
19981008	99991231	04849	LPR
10101	99991231	25327	LPW
10101	99991231	12907	LRD
10101	99991231	03930	LRF
10101	99991231	04942	LRJ
10101	99991231	25326	LRK
10101	99991231	93041	LRU
10101	99991231	23012	LRY
10101	99991231	14920	LSE
10101	99991231	13829	LSF
10101	99991231	23112	LSV
10101	99991231	03982	LSX
10101	99991231	13902	LTS
10101	99991231	26427	LTU
20030519	99991231	53964	LUD
10101	99991231	23111	LUF
10101	99991231	93812	LUK
10101	99991231	13834	LUL
10101	99991231	04995	LUM
10101	99991231	26631	LUR
19981008	99991231	12975	LVJ
10101	99991231	23285	LVK
10101	99991231	24150	LVM
10101	99991231	04943	LVN
19960422	20110621	26557	LVR
10101	99991231	23054	LVS
10101	99991231	54826	LWA
10101	99991231	53801	LWB
10101	99991231	03997	LWC
19981203	99991231	94991	LWD
10101	99991231	94723	LWM
10101	99991231	24149	LWS
10101	99991231	24036	LWT
10101	99991231	13809	LWV
10101	99991231	93767	LWX
10101	99991231	04944	LXL
10101	99991231	14994	LXN
10101	99991231	53879	LXT
10101	99991231	93009	LXV
10101	99991231	13733	LYH
10101	99991231	54926	LYV
19941001	99991231	03952	LZK
10101	99991231	63803	LZU
10101	99991231	13917	M19
10101	99991231	63851	M30
10101	99991231	00100	M89
10101	99991231	13892	MAC
10101	99991231	93242	MAE
10101	99991231	23023	MAF
10101	99991231	03818	MAI
10101	99991231	22537	MAK
10101	99991231	03817	MAW
10101	99991231	11653	MAZ
10101	99991231	94052	MBG
10101	99991231	94894	MBL
10101	99991231	14845	MBS
10101	99991231	93919	MCB
10101	99991231	23208	MCC
10101	99991231	54820	MCD
10101	99991231	23257	MCE
10101	99991231	12810	MCF
10101	99991231	26510	MCG
10101	99991231	03947	MCI
10101	99991231	24004	MCK
10101	99991231	94040	MCK
10101	99991231	14783	MCL
10101	99991231	03813	MCN
10101	99991231	12815	MCO
10101	99991231	14940	MCW
10101	99991231	03071	MDD
10101	99991231	93810	MDH
10101	99991231	13811	MDN
10101	99991231	25402	MDO
10101	99991231	25403	MDO
10101	99991231	63804	MDQ
10101	99991231	14711	MDT
10101	99991231	14819	MDW
10101	99991231	54911	MDZ
10101	99991231	93782	MEB
10101	99991231	24152	MEH
10101	99991231	13865	MEI
10101	99991231	13893	MEM
10101	99991231	23203	MER
10101	99991231	53996	MEZ
10101	99991231	14891	MFD
10101	99991231	12959	MFE
10101	99991231	94985	MFI
10101	99991231	24225	MFR
10101	99991231	03716	MFV
10101	99991231	13864	MGE
10101	99991231	04945	MGG
10101	99991231	04789	MGJ
10101	99991231	93876	MGL
10101	99991231	13895	MGM
10101	99991231	04884	MGN
10101	99991231	53817	MGR
10101	99991231	13736	MGW
10101	99991231	53859	MGY
10101	99991231	94950	MHE
10101	99991231	03936	MHK
10101	99991231	26512	MHM
10101	99991231	23206	MHR
10101	99991231	24215	MHS
10101	99991231	14710	MHT
10101	99991231	03183	MHV
10101	99991231	12839	MIA
10101	99991231	94011	MIB
10101	99991231	94960	MIC
10101	99991231	94895	MIE
10101	99991231	13735	MIV
10101	99991231	94988	MIW
10101	99991231	04946	MJQ
10101	99991231	13988	MKC
10101	99991231	14839	MKE
10101	99991231	03874	MKF
10101	99991231	14840	MKG
10101	99991231	63805	MKJ
10101	99991231	22534	MKK
10101	99991231	03811	MKL
10101	99991231	53997	MKN
10101	99991231	93953	MKO
10101	99991231	14954	MKT
10101	99991231	04834	MKX
10101	99991231	12838	MLB
10101	99991231	93950	MLC
10101	99991231	24151	MLD
10101	99991231	04992	MLE
10101	99991231	23176	MLF
10101	99991231	14923	MLI
10101	99991231	63886	MLJ
10101	99991231	24154	MLP
10101	99991231	24037	MLS
10101	99991231	14610	MLT
10101	99991231	13942	MLU
10101	99991231	26524	MLY
10101	99991231	03181	MMH
10101	99991231	54788	MMK
10101	99991231	94976	MML
10101	99991231	94887	MMO
10101	99991231	03858	MMT
10101	99991231	54738	MMU
10101	99991231	94273	MMV
10101	99991231	03040	MNH
10101	99991231	94896	MNM
10101	99991231	04855	MNN
10101	99991231	13894	MOB
10101	99991231	23258	MOD
10101	99991231	04885	MOP
10101	99991231	26620	MOS
10101	99991231	24013	MOT
10101	99991231	26621	MOU
10101	99991231	26635	MOU
10101	99991231	04948	MOX
19410923	19510318	26429	MPK
10101	99991231	54789	MPO
10101	99991231	94705	MPV
10101	99991231	04947	MPZ
10101	99991231	04949	MQB
10101	99991231	13766	MQI
10101	99991231	24107	MQM
10101	99991231	94850	MQT
10101	99991231	13827	MQY
10101	99991231	13734	MRB
10101	99991231	93035	MRF
10101	99991231	93765	MRH
19540204	99991231	26409	MRI
10101	99991231	54907	MRJ
10101	99991231	63859	MRN
10101	99991231	23259	MRY
10101	99991231	13896	MSL
10101	99991231	14837	MSN
10101	99991231	24153	MSO
10101	99991231	14911	MSP
10101	99991231	14922	MSP
10101	99991231	14947	MSP
10101	99991231	94725	MSS
10101	99991231	54746	MSV
10101	99991231	12916	MSY
10101	99991231	14804	MTC
10101	99991231	12896	MTH
10101	99991231	93013	MTJ
10101	99991231	26448	MTK
10101	99991231	25377	MTM
10101	99991231	93744	MTN
10101	99991231	53802	MTO
10101	99991231	54780	MTP
10101	99991231	63806	MTV
10101	99991231	94897	MTW
10101	99991231	22539	MUE
10101	99991231	93877	MUF
10101	99991231	54723	MUI
10101	99991231	13835	MUL
10101	99991231	24106	MUO
10101	99991231	04950	MUT
10101	99991231	13771	MUV
10101	99991231	93875	MVC
10101	99991231	04951	MVE
10101	99991231	54771	MVL
10101	99991231	93894	MVN
10101	99991231	94724	MVY
10101	99991231	03865	MWA
10101	99991231	94869	MWC
10101	99991231	24110	MWH
10101	99991231	63807	MWK
10101	99991231	93985	MWL
10101	99991231	04952	MWM
10101	99991231	14755	MWN
10101	99991231	63887	MWO
10101	99991231	93136	MWS
10101	99991231	53921	MWT
10101	99991231	13821	MXF
10101	99991231	94150	MXN
10101	99991231	04953	MXO
10101	99991231	03131	MYF
10101	99991231	94182	MYL
10101	99991231	03041	MYP
10101	99991231	13717	MYR
19821105	99991231	26622	MYU
10101	99991231	93205	MYV
10101	99991231	04954	MZH
10101	99991231	94852	MZZ
19910822	99991231	94041	N60
10101	99991231	94731	N66
10101	99991231	93788	N78
10101	99991231	13815	NAB
10101	99991231	22514	NAX
10101	99991231	93831	NBC
10101	99991231	93901	NBE
10101	99991231	12958	NBG
10101	99991231	93211	NBJ
10101	99991231	14855	NBU
10101	99991231	93727	NCA
10101	99991231	93830	NCQ
10101	99991231	26436	NDI
10101	99991231	03840	NDP
10101	99991231	13751	NDV
10101	99991231	53847	NDZ
10101	99991231	93836	NEA
10101	99991231	24244	NEJ
10101	99991231	14780	NEL
10101	99991231	63890	NEN
10101	99991231	13943	NEW
10101	99991231	53917	NEW
10101	99991231	14856	NFB
10101	99991231	13762	NFE
10101	99991231	03154	NFG
10101	99991231	53848	NFJ
10101	99991231	93102	NFL
19941001	99991231	13911	NFW
10101	99991231	22519	NGF
10101	99991231	12926	NGP
10101	99991231	13750	NGU
10101	99991231	12946	NGW
10101	99991231	23239	NGZ
10101	99991231	13721	NHK
10101	99991231	93826	NHX
10101	99991231	14611	NHZ
10101	99991231	93104	NID
10101	99991231	03934	NIL
10101	99991231	93837	NIP
10101	99991231	12925	NIR
10101	99991231	03146	NJK
10101	99991231	23199	NJK
10101	99991231	93743	NJM
10101	99991231	53849	NJW
10101	99991231	13754	NKT
10101	99991231	03190	NKX
10101	99991231	93107	NKX
10101	99991231	23110	NLC
10101	99991231	03866	NMM
10101	99991231	93125	NMQ
10101	99991231	54798	NNBC
10101	99991231	94627	NNBN
10101	99991231	12974	NOG
10101	99991231	24228	NOW
10101	99991231	03855	NPA
10101	99991231	22517	NPS
10101	99991231	93839	NQA
10101	99991231	12928	NQI
10101	99991231	93828	NQS
10101	99991231	12850	NQX
10101	99991231	94297	NRA
10101	99991231	03853	NRB
10101	99991231	23240	NRC
19610101	19680531	12854	NRJ
20100917	99991231	11630	NRR
10101	99991231	93115	NRS
10101	99991231	14786	NSC
10101	99991231	93841	NSE
10101	99991231	93116	NSI
10101	99991231	23245	NSU
10101	99991231	93106	NTB
10101	99991231	93111	NTD
10101	99991231	93114	NTK
10101	99991231	13769	NTU
10101	99991231	93117	NUC
10101	99991231	03757	NUI
10101	99991231	03815	NUN
10101	99991231	23244	NUQ
19570101	19700331	93909	NUU
10101	99991231	24255	NUW
10101	99991231	12973	NVT
10101	99991231	93121	NXP
10101	99991231	14793	NXX
10101	99991231	94706	NYC
10101	99991231	94728	NYC
10101	99991231	13773	NYG
10101	99991231	03145	NYL
10101	99991231	93832	NZC
10101	99991231	93101	NZJ
10101	99991231	14790	NZW
10101	99991231	93112	NZY
19980601	19981015	94299	O00
19980331	19981015	93241	O45
10101	99991231	94262	O87
10101	99991231	93753	OAJ
10101	99991231	23230	OAK
10101	99991231	03841	OAKT
10101	99991231	93217	OAR
10101	99991231	12861	OCF
10101	99991231	53948	OCH
10101	99991231	23181	OCN
10101	99991231	03741	OCW
10101	99991231	03031	ODO
10101	99991231	94958	ODX
10101	99991231	04886	OEB
10101	99991231	54912	OEO
10101	99991231	14949	OFF
10101	99991231	14941	OFK
19960101	99991231	93775	OFP
10101	99991231	94063	OGA
10101	99991231	53854	OGB
10101	99991231	24126	OGD
10101	99991231	22516	OGG
10101	99991231	26632	OHC
10101	99991231	03967	OJC
10101	99991231	53121	OKB
10101	99991231	13967	OKC
10101	99991231	54807	OKK
10101	99991231	53949	OKM
10101	99991231	03717	OKV
10101	99991231	94703	OKX
10101	99991231	14622	OLD
10101	99991231	04722	OLE
10101	99991231	94017	OLF
10101	99991231	27403	OLI
10101	99991231	24227	OLM
19990728	99991231	03196	OLS
10101	99991231	94951	OLU
10101	99991231	63808	OLV
10101	99991231	53822	OLY
10101	99991231	04955	OLZ
10101	99991231	14942	OMA
10101	99991231	26617	OME
10101	99991231	03718	OMH
10101	99991231	94197	OMK
10101	99991231	92822	OMN
10101	99991231	04956	ONA
10101	99991231	04957	ONL
10101	99991231	93040	ONM
10101	99991231	24162	ONO
10101	99991231	24285	ONP
10101	99991231	03102	ONT
10101	99991231	03737	ONX
10101	99991231	54819	ONZ
10101	99991231	54919	OOA
10101	99991231	26653	OOK
10101	99991231	12882	OPF
10101	99991231	63809	OPN
10101	99991231	53868	OQT
19841201	99991231	54752	OQU
10101	99991231	04958	ORB
10101	99991231	04959	ORC
10101	99991231	94846	ORD
10101	99991231	54756	ORE
10101	99991231	13737	ORF
10101	99991231	53998	ORG
10101	99991231	94746	ORH
10101	99991231	12841	ORL
10101	99991231	04224	ORS
10101	99991231	26412	ORT
10101	99991231	53962	OSA
10101	99991231	14808	OSC
10101	99991231	94855	OSH
10101	99991231	04804	OSU
10101	99991231	94927	OTG
10101	99991231	24284	OTH
10101	99991231	14950	OTM
10101	99991231	26616	OTZ
10101	99991231	03948	OUN
19700101	19860901	93012	OV2
10101	99991231	93210	OVE
10101	99991231	04960	OVL
10101	99991231	94994	OVS
10101	99991231	04961	OWA
10101	99991231	53803	OWB
10101	99991231	54704	OWD
10101	99991231	24173	OWY
10101	99991231	93786	OXB
10101	99991231	64707	OXC
10101	99991231	93110	OXR
10101	99991231	04962	OXV
10101	99991231	03850	OZR
10101	99991231	04887	OZW
10101	99991231	12963	P00
19860911	19950630	24024	P05
10101	99991231	93081	P07
10101	99991231	94021	P24
19910716	19910822	94041	P24
10101	99991231	03957	P28
10101	99991231	03163	P38
10101	99991231	54813	P53
10101	99991231	94898	P58
10101	99991231	94899	P59
10101	99991231	94173	P60
10101	99991231	03169	P65
10101	99991231	03170	P68
10101	99991231	04109	P69
10101	99991231	04856	P75
10101	99991231	12968	P92
10101	99991231	23264	PAA
10101	99991231	93208	PAA
10101	99991231	24203	PAE
10101	99991231	24222	PAE
19930801	99991231	03816	PAH
10101	99991231	22526	PAK
10101	99991231	26433	PALA2
10101	99991231	13846	PAM
10101	99991231	23289	PAO
10101	99991231	25331	PAQ
10101	99991231	27506	PBA
10101	99991231	93988	PBF
10101	99991231	04742	PBG
10101	99991231	64776	PBG
10101	99991231	54913	PBH
10101	99991231	12844	PBI
10101	99991231	25628	PBV
10101	99991231	04832	PBZ
10101	99991231	92824	PCM
10101	99991231	54852	PCZ
10101	99991231	04963	PDC
10101	99991231	53863	PDK
10101	99991231	24262	PDM
10101	99991231	24155	PDT
10101	99991231	24229	PDX
10101	99991231	04964	PEA
10101	99991231	23029	PEF
10101	99991231	54778	PEO
10101	99991231	03058	PEQ
10101	99991231	54927	PEX
10101	99991231	03882	PFN
10101	99991231	03162	PGA
10101	99991231	12812	PGD
10101	99991231	53804	PGL
10101	99991231	23265	PGU
10101	99991231	13783	PGV
10101	99991231	04852	PHD
10101	99991231	93741	PHF
10101	99991231	13739	PHL
10101	99991231	04888	PHN
10101	99991231	26601	PHO
10101	99991231	26623	PHO
19410801	19860911	24024	PHP
19980626	99991231	24024	PHP
10101	99991231	03833	PHT
10101	99991231	23183	PHX
10101	99991231	14842	PIA
10101	99991231	53808	PIB
10101	99991231	12873	PIE
10101	99991231	24156	PIH
19571101	19610531	12957	PIL
19981022	99991231	12957	PIL
10101	99991231	24025	PIR
10101	99991231	94823	PIT
10101	99991231	26624	PIZ
10101	99991231	26638	PIZ
10101	99991231	03804	PKB
10101	99991231	94967	PKD
10101	99991231	14962	PKF
10101	99991231	14760	PKL
10101	99991231	12986	PKV
10101	99991231	94733	PLB
10101	99991231	25340	PLI
10101	99991231	14841	PLN
10101	99991231	23182	PMD
10101	99991231	25625	PML
10101	99991231	92805	PMP
10101	99991231	94086	PNA
10101	99991231	13969	PNC
10101	99991231	94732	PNE
10101	99991231	54914	PNM
10101	99991231	13899	PNS
10101	99991231	04889	PNT
10101	99991231	13923	PNX
10101	99991231	13714	POB
10101	99991231	03180	POC
10101	99991231	03931	POE
10101	99991231	03975	POF
20010703	99991231	26492	POR
10101	99991231	14757	POU
19490501	19831201	25348	POX
10101	99991231	24060	POY
10101	99991231	03052	PPA
10101	99991231	23267	PPD
10101	99991231	23282	PPD
10101	99991231	03998	PPF
10101	99991231	53950	PPQ
10101	99991231	14604	PQI
10101	99991231	53858	PQL
10101	99991231	04965	PQN
10101	99991231	93209	PRB
10101	99991231	23184	PRC
10101	99991231	13844	PRF
10101	99991231	63810	PRG
10101	99991231	63874	PRN
10101	99991231	25330	PRT
10101	99991231	93955	PRX
10101	99991231	14761	PSB
10101	99991231	24163	PSC
10101	99991231	14763	PSF
10101	99991231	25329	PSG
10101	99991231	13868	PSK
10101	99991231	04743	PSM
10101	99991231	93983	PSN
10101	99991231	93138	PSP
10101	99991231	12935	PSX
10101	99991231	93714	PTB
10101	99991231	25508	PTH
10101	99991231	26526	PTI
10101	99991231	94817	PTK
10101	99991231	12936	PTN
10101	99991231	93978	PTT
10101	99991231	25604	PTU
10101	99991231	25613	PTU
10101	99991231	23149	PTV
10101	99991231	54782	PTW
10101	99991231	93058	PUB
10101	99991231	93141	PUC
19640101	19930801	03816	PUK
10101	99991231	94129	PUW
10101	99991231	64708	PVC
10101	99991231	14765	PVD
10101	99991231	53951	PVJ
10101	99991231	24174	PVU
10101	99991231	23097	PVW
10101	99991231	03954	PWA
10101	99991231	54915	PWC
10101	99991231	53952	PWG
10101	99991231	04838	PWK
10101	99991231	14764	PWM
10101	99991231	94263	PWT
10101	99991231	26484	PXK
10101	99991231	54769	PYM
10101	99991231	03045	PYX
10101	99991231	54825	PZQ
10101	99991231	04134	QCA
10101	99991231	23118	RAA
10101	99991231	94818	RAC
10101	99991231	25332	RAD
10101	99991231	03171	RAL
10101	99991231	14806	RAN
10101	99991231	24090	RAP
10101	99991231	12995	RAS
10101	99991231	03971	RBD
10101	99991231	24231	RBG
10101	99991231	24216	RBL
20100603	99991231	12984	RBO
10101	99991231	26561	RBY
10101	99991231	24006	RCA
10101	99991231	54928	RCX
10101	99991231	03738	RCZ
10101	99991231	24257	RDD
10101	99991231	14712	RDG
10101	99991231	14767	RDG
10101	99991231	04966	RDK
10101	99991231	24230	RDM
10101	99991231	94925	RDR
10101	99991231	13722	RDU
10101	99991231	23021	REE
10101	99991231	94022	REJ
10101	99991231	94107	REO
10101	99991231	94822	RFD
10101	99991231	04967	RGK
10101	99991231	04803	RHI
10101	99991231	63811	RHP
10101	99991231	93232	RHV
10101	99991231	13740	RIC
10101	99991231	03846	RID
10101	99991231	94970	RIE
10101	99991231	03016	RIL
19640421	19661110	23069	RIL
10101	99991231	23119	RIV
10101	99991231	24061	RIW
10101	99991231	94601	RKD
10101	99991231	12972	RKP
10101	99991231	53953	RKR
10101	99991231	24027	RKS
10101	99991231	24050	RLG
10101	99991231	14717	RME
10101	99991231	64775	RME
10101	99991231	93801	RMG
10101	99991231	03735	RMN
10101	99991231	13746	RMT
10101	99991231	54821	RMY
10101	99991231	12911	RND
10101	99991231	04968	RNH
10101	99991231	23043	RNM
10101	99991231	53120	RNM
10101	99991231	23185	RNO
10101	99991231	54824	RNP
10101	99991231	94248	RNT
10101	99991231	13741	ROA
10101	99991231	14768	ROC
10101	99991231	53954	ROG
10101	99991231	04969	ROS
10101	99991231	23009	ROW
10101	99991231	04970	ROX
10101	99991231	54909	RPD
20030519	99991231	53965	RPH
10101	99991231	04890	RPJ
10101	99991231	14864	RQB
10101	99991231	03029	RQE
10101	99991231	53999	RQO
19960101	19990111	92802	RRF
10101	99991231	04891	RRL
10101	99991231	04971	RRT
10101	99991231	26654	RSH
10101	99991231	93997	RSL
10101	99991231	53958	RSN
10101	99991231	14925	RST
10101	99991231	63841	RSV
10101	99991231	12894	RSW
10101	99991231	23052	RTN
10101	99991231	53920	RUE
19650104	19870609	93083	RUI
10101	99991231	94736	RUM
10101	99991231	63812	RUQ
10101	99991231	94737	RUT
10101	99991231	53908	RVS
10101	99991231	14992	RWF
10101	99991231	93759	RWI
10101	99991231	24057	RWL
10101	99991231	23901	RWV
